Latitude,Longitude,landslide
23.74111111,92.71083333,1
23.74194444,92.71027778,1
23.73041667,92.75552778,1
23.73041667,92.75552778,1
23.70825,92.71769444,1
23.68352778,92.71338889,1
23.4745,93.28916667,1
24.34966667,92.75888889,1
24.33805556,92.73386111,1
24.33836111,92.73377778,1
24.30905556,92.70394444,1
24.24461111,92.69075,1
24.26297222,92.69216667,1
24.2625,92.69166667,1
24.26558333,92.69169444,1
24.36911111,92.72822222,1
24.37077778,92.71769444,1
24.37402778,92.71846944,1
24.51622222,92.77669444,1
24.50772222,92.76961111,1
24.36611111,92.71872222,1
24.21091667,92.67888889,1
24.16647222,92.69555556,1
24.00419444,92.67780556,1
23.97272222,92.68366667,1
23.98997222,92.68061111,1
23.99025,92.68066667,1
23.74,92.71416667,1
23.72322222,92.70183333,1
23.72327778,92.70222222,1
23.75969444,92.73241667,1
23.75888889,92.73336111,1
23.75861111,92.73261111,1
23.76494444,92.73427778,1
22.91452778,92.89333333,1
23.40041667,92.75269444,1
23.40169444,92.75025,1
23.43936111,92.76144444,1
23.65669444,92.72694444,1
23.72786111,92.73955556,1
23.72713889,92.7405,1
23.77022222,92.76,1
23.77166667,92.7605,1
23.77161111,92.75913889,1
23.65530556,92.7025,1
23.70827778,92.71711111,1
23.73241667,92.71480556,1
23.73053889,92.716019,1
23.73055556,92.71527778,1
23.75286,92.73307,1
23.75005,92.7355,1
23.93395,92.65928,1
23.829501,92.736459,1
23.828321,92.73701,1
23.8665,92.74215,1
23.84421,92.74158,1
23.71873,92.72298,1
23.71824,92.72272,1
23.74256944,92.73774444,1
23.88147222,92.84263889,1
23.88355556,92.84952778,1
23.93202778,92.87436111,1
23.89247222,92.85047222,1
23.88386111,92.87505556,1
23.87925,92.87127778,1
23.88113889,92.87755556,1
23.73541667,92.81222222,1
23.732,92.75963889,1
23.73488889,92.75177778,1
23.73611111,92.75130556,1
23.67058333,92.72530556,1
23.66461111,92.72383333,1
23.64702778,92.72583333,1
23.59944444,92.72019444,1
23.51980556,92.70066667,1
24.02027778,92.92861111,1
24.02833333,92.89138889,1
24.26311111,92.96041667,1
24.27138889,92.96,1
24.52611111,92.93694444,1
24.36527778,92.93,1
24.36555556,92.93,1
24.28361111,92.9125,1
24.22416667,92.97638889,1
24.22472222,92.9775,1
24.22527778,92.97777778,1
24.22972222,92.99333333,1
24.31925,92.99080556,1
24.31991667,92.99033333,1
24.2005,92.94105556,1
24.19963889,92.94088889,1
24.19388889,92.94455556,1
24.19116667,92.94330556,1
24.18252778,92.94991667,1
24.18372222,92.94961111,1
24.18561111,92.94536111,1
24.15402778,92.94444444,1
24.23847222,92.95591667,1
24.23777778,92.95583333,1
24.23738889,92.95508333,1
24.23775,92.95447222,1
24.22166667,93.00305556,1
24.20083333,92.985,1
24.14083333,92.92527778,1
24.19533333,92.99544444,1
24.07805556,92.91155556,1
24.02555556,92.91944444,1
23.90527778,92.92083333,1
23.90222222,92.91888889,1
23.8975,92.92,1
23.89027778,92.91944444,1
23.89083333,92.92055556,1
23.88833333,93.08638889,1
23.88666667,92.91861111,1
23.86694444,92.91444444,1
23.85527778,92.90472222,1
23.85972222,92.89694444,1
23.86277778,92.8825,1
23.86472222,92.88194444,1
23.86638889,92.88138889,1
23.87694444,92.87694444,1
23.88194444,92.88166667,1
23.36852778,92.76575,1
23.36852778,92.76538889,1
23.37533333,92.75472222,1
23.35655556,92.76958333,1
23.35516667,92.76991667,1
23.33022222,92.78886111,1
23.39813889,92.7485,1
23.41277778,92.73077778,1
23.38519444,92.752,1
23.65675,92.70352778,1
23.65416667,92.70222222,1
23.65955556,92.67111111,1
23.66030556,92.67244444,1
23.57166667,92.71083333,1
23.58388889,92.71722222,1
23.58591667,92.71777778,1
23.55944444,92.70833333,1
23.54380556,92.70136111,1
23.54027778,92.70138889,1
23.53986111,92.70063889,1
23.535,92.69694444,1
23.53333333,92.69722222,1
23.52972222,92.69611111,1
23.49991667,92.70136111,1
23.5,92.70111111,1
23.47405556,92.71008333,1
23.78138889,92.67638889,1
23.93194444,92.65222222,1
23.93027778,92.6525,1
23.05805556,92.67583333,1
23.0475,92.67166667,1
23.05222222,92.67027778,1
23.03833333,92.67055556,1
23.03016667,92.67336111,1
23.02280556,92.67255556,1
23.00638889,92.67691667,1
23.32522222,92.70047222,1
23.97411111,92.71730556,1
23.97361111,92.7225,1
23.91916667,92.7375,1
23.91777778,92.73805556,1
23.89638889,92.73638889,1
23.00461111,92.67744444,1
23.00011111,92.67905556,1
23.99777778,92.68166667,1
23.99333333,92.68055556,1
23.98472222,92.68138889,1
23.98388889,92.68305556,1
23.97222222,92.68333333,1
23.97083333,92.6825,1
23.94722222,92.68527778,1
23.94138889,92.68305556,1
23.94722222,92.68277778,1
23.94,92.68277778,1
23.93916667,92.68,1
23.93583333,92.67805556,1
23.935,92.67777778,1
23.93388889,92.67555556,1
23.93361111,92.67388889,1
23.93333333,92.67305556,1
23.93444444,92.66416667,1
23.93055556,92.65638889,1
23.95055556,92.785,1
24.00972222,92.76555556,1
24.06638889,92.78194444,1
24.06916667,92.78638889,1
24.0775,92.79055556,1
24.08222222,92.79305556,1
24.10027778,92.79583333,1
24.0525,92.66833333,1
24.05138889,92.66833333,1
24.04777778,92.66777778,1
24.05361111,92.66555556,1
24.05722222,92.66583333,1
24.06111111,92.59972222,1
24.06194444,92.59444444,1
24.06333333,92.59277778,1
23.63472222,92.855,1
23.69472222,92.85916667,1
24.18055556,92.69555556,1
24.24472222,92.69111111,1
24.24722222,92.69333333,1
24.26944444,92.69222222,1
24.19111111,92.60222222,1
24.17555556,92.57222222,1
24.17638889,92.57333333,1
23.72055556,92.80055556,1
23.57472222,92.85277778,1
23.59194444,92.84972222,1
23.59833333,92.85194444,1
23.60416667,92.85472222,1
23.60861111,92.85055556,1
23.62,92.85055556,1
23.62055556,92.85083333,1
23.64222222,92.855,1
23.65583333,92.86111111,1
23.73305556,92.75,1
23.73222222,92.75,1
23.73194444,92.75,1
23.74083333,92.74111111,1
23.74916667,92.7375,1
23.74972222,92.73888889,1
23.75972222,92.74083333,1
23.76972222,92.74472222,1
23.76944444,92.73583333,1
23.76388889,92.73388889,1
23.76055556,92.73194444,1
23.71583333,92.72,1
23.7413587,92.7075844,1
23.73888889,92.71472222,1
23.73694444,92.715,1
23.73722222,92.71972222,1
22.74694444,92.69583333,1
23.74916667,92.69416667,1
23.74194444,92.71305556,1
23.74388889,92.71222222,1
23.74722222,92.71805556,1
23.76583333,92.71527778,1
23.69277778,92.72055556,1
23.69777778,92.71944444,1
23.69972222,92.7175,1
23.70972222,92.72222222,1
23.69944444,92.71972222,1
23.68916667,92.72055556,1
23.70277778,92.72083333,1
23.7025,92.72138889,1
23.69805556,92.72277778,1
23.69361111,92.7225,1
23.67972222,92.72333333,1
23.67305556,92.72333333,1
23.66416667,92.72055556,1
23.66055556,92.72527778,1
23.66,92.72638889,1
23.65527778,92.72694444,1
23.65138889,92.72694444,1
23.64555556,92.72444444,1
23.64444444,92.72527778,1
23.64166667,92.72416667,1
23.64083333,92.72472222,1
23.6375,92.72277778,1
23.62611111,92.72638889,1
23.6325,92.72388889,1
23.62972222,92.72555556,1
23.67416667,92.72055556,1
23.66166667,92.72416667,1
23.61611111,92.71722222,1
23.61861111,92.72611111,1
23.60555556,92.725,1
23.58694444,92.8175,1
23.59194444,92.75055556,1
23.595,92.81611111,1
23.60861111,92.80972222,1
23.60972222,92.80916667,1
23.61361111,92.80777778,1
23.61222222,92.80527778,1
23.61138889,92.80333333,1
23.60972222,92.79972222,1
23.61222222,92.79944444,1
23.61222222,92.79944444,1
23.61277778,92.80083333,1
23.61388889,92.80083333,1
23.61611111,92.79944444,1
23.61611111,92.79777778,1
23.61472222,92.79583333,1
23.615,92.79222222,1
23.61583333,92.79111111,1
23.61861111,92.79,1
23.61972222,92.78916667,1
23.62333333,92.78888889,1
23.62361111,92.78888889,1
23.62527778,92.78638889,1
23.60638889,92.7775,1
23.60666667,92.76861111,1
23.60027778,92.75888889,1
23.60111111,92.75888889,1
23.60805556,92.74083333,1
23.59527778,92.71722222,1
23.59055556,92.71611111,1
23.59027778,92.71583333,1
23.58638889,92.71388889,1
23.58388889,92.71166667,1
23.57138889,92.70972222,1
23.57055556,92.70888889,1
23.57027778,92.70722222,1
23.55388889,92.70472222,1
23.55444444,92.70527778,1
23.5625,92.70777778,1
23.56555556,92.7075,1
23.55,92.70444444,1
23.53222222,92.735,1
23.53555556,92.72333333,1
23.53805556,92.71861111,1
23.54833333,92.71083333,1
23.54888889,92.70555556,1
23.545,92.70333333,1
23.54027778,92.70138889,1
23.53694444,92.6975,1
23.53611111,92.69777778,1
23.53555556,92.69694444,1
23.53027778,92.69666667,1
23.52861111,92.6975,1
23.52777778,92.69861111,1
23.52277778,92.70277778,1
23.51944444,92.70055556,1
23.51444444,92.69805556,1
23.51055556,92.69972222,1
23.50861111,92.69805556,1
23.50694444,92.69638889,1
23.50527778,92.6975,1
23.55027778,92.70444444,1
23.54305556,92.70055556,1
23.53972222,92.69944444,1
23.53777778,92.69833333,1
23.53805556,92.69388889,1
23.54361111,92.67722222,1
23.54277778,92.67638889,1
23.54277778,92.67472222,1
23.54333333,92.66472222,1
23.54166667,92.66472222,1
23.54166667,92.66555556,1
23.53944444,92.66527778,1
23.53888889,92.6625,1
23.53944444,92.65888889,1
23.53611111,92.65527778,1
23.52694444,92.65444444,1
23.52583333,92.63861111,1
23.45083333,92.6825,1
23.44805556,92.68333333,1
23.44333333,92.68527778,1
23.42722222,92.71277778,1
23.41694444,92.71805556,1
23.41,92.74944444,1
23.37972222,92.75166667,1
23.35694444,92.77027778,1
23.35638889,92.77027778,1
23.39166667,92.75527778,1
23.43194444,92.76083333,1
23.44138889,92.77888889,1
23.48555556,92.70305556,1
23.49083333,92.70555556,1
23.49861111,92.70388889,1
23.66194444,92.85416667,1
23.68277778,92.8575,1
23.68305556,92.8575,1
23.71388889,92.85722222,1
23.68638889,92.85833333,1
23.69305556,92.86055556,1
23.69472222,92.85972222,1
23.71416667,92.85805556,1
23.72722222,92.85472222,1
23.72972222,92.85305556,1
23.73111111,92.84638889,1
23.73361111,92.84305556,1
23.73833333,92.81333333,1
23.73694444,92.81361111,1
23.73472222,92.81333333,1
23.72916667,92.75888889,1
23.73,92.75833333,1
23.73055556,92.75861111,1
23.72916667,92.76583333,1
23.73027778,92.76861111,1
23.73222222,92.76555556,1
23.73794444,92.78613889,1
23.7375,92.78805556,1
23.73388889,92.79388889,1
23.72222222,92.79861111,1
23.72138889,92.79944444,1
23.72138889,92.85777778,1
23.72083333,92.86472222,1
23.71166667,92.87833333,1
23.71111111,92.87861111,1
23.70333333,92.87638889,1
23.73361111,92.84833333,1
23.73361111,92.85305556,1
23.735,92.85666667,1
23.73666667,92.85611111,1
23.73583333,92.85194444,1
23.74416667,92.85555556,1
23.74361111,92.85416667,1
23.76111111,92.84777778,1
23.76166667,92.85083333,1
23.76527778,92.85,1
23.76861111,92.85138889,1
23.77777778,92.8479,1
23.774,92.848,1
23.7775,92.84833333,1
23.77833333,92.84666667,1
23.77166667,92.84805556,1
23.77361111,92.84944444,1
23.82638889,92.8325,1
23.83277778,92.8325,1
23.83888889,92.83194444,1
23.84777778,92.83694444,1
23.85194444,92.83305556,1
23.86222222,92.83666667,1
23.87694444,92.84,1
23.87777778,92.84083333,1
23.88583333,92.85055556,1
23.89277778,92.85083333,1
23.89138889,92.84888889,1
23.89305556,92.84722222,1
23.88361111,92.85305556,1
23.88527778,92.8575,1
23.76972222,92.76,1
24.03503889,93.54139444,1
24.05808333,93.49808333,1
24.04531667,93.49220278,1
24.090025,93.54191667,1
24.10864167,93.54198333,1
24.12682222,93.54013889,1
24.12715278,93.53351389,1
24.17180556,93.54406667,1
24.18291667,93.53441944,1
24.18566111,93.53935278,1
24.24449722,93.55275833,1
24.24755556,93.54809722,1
24.28840278,93.58591389,1
24.29982222,93.59040833,1
24.30768611,93.58120556,1
24.30711944,93.59375833,1
24.33915833,93.66233611,1
24.33331944,93.65702778,1
24.33300556,93.65357222,1
24.3309,93.66054444,1
24.32773611,93.57937222,1
24.39255556,93.65468611,1
24.49112222,93.62215556,1
24.48308611,93.58860833,1
24.48458889,93.58781944,1
24.492825,93.58643611,1
24.51785556,93.55086944,1
24.52308611,93.57206944,1
24.48338333,93.58848056,1
24.450125,93.35963889,1
24.48857222,93.36792222,1
24.54263333,93.39741944,1
24.60002222,93.37166389,1
24.60067222,93.37223056,1
24.60372222,93.37223056,1
24.66895556,93.33700556,1
24.76606111,93.30076667,1
24.73838889,93.30909722,1
24.72074444,93.30899167,1
24.716225,93.32551389,1
24.70553333,93.33064167,1
24.60719444,93.46784722,1
24.60853333,93.41668333,1
24.77472778,93.30506111,1
23.09758333,93.21623333,1
23.10851389,93.20975,1
23.10172778,93.20231944,1
23.101925,93.20426111,1
23.10184722,93.20138889,1
23.09759444,93.21089444,1
23.09561111,93.20786389,1
23.10100556,93.19393611,1
23.10074722,93.18785278,1
23.09954722,93.18600278,1
23.0983,93.17597222,1
23.110975,93.21260278,1
23.25986389,93.16155278,1
23.25828611,93.15288333,1
23.26126111,93.15070556,1
23.25951944,93.15917222,1
23.27598056,93.14351667,1
23.27663889,93.14375,1
23.281075,93.144075,1
23.32829167,93.12184167,1
23.33529167,93.11214167,1
23.41421944,93.10569167,1
23.50882222,93.09170278,1
23.54130278,93.10256944,1
23.54600556,93.09247222,1
23.54286944,93.08539722,1
23.56332778,93.10553333,1
23.56785,93.10472222,1
23.56413333,93.11378889,1
23.56233889,93.11890833,1
23.56238611,93.12376667,1
23.56404167,93.10752222,1
23.56145278,93.10908889,1
23.55881111,93.10900556,1
23.5356,93.10656944,1
23.34297778,93.057775,1
23.35406111,93.04156111,1
23.35958611,93.04477222,1
23.36556111,93.05125278,1
23.36966389,93.04609444,1
23.05209722,93.12644167,1
23.03821667,93.12529444,1
23.54294167,93.23821667,1
24.55205833,93.25569167,1
24.56016389,93.24426944,1
24.599425,93.30004722,1
24.60921944,93.30050278,1
24.64528611,93.28593611,1
24.02205833,93.29369167,1
23.01689167,93.283175,1
24.02782222,93.28944444,1
24.04014167,93.2915,1
24.03980278,93.29373889,1
24.05823611,93.28901944,1
24.09210556,93.29866667,1
24.12428889,93.318525,1
24.297775,93.34159722,1
24.35137778,93.34095556,1
23.6385278,93.13694722,1
23.631219,93.118033,1
23.62418333,93.14208611,1
23.60360833,93.14173056,1
23.56672222,93.13764444,1
24.04014167,93.2915,1
24.56771111,93.14291667,1
24.57467222,93.14389722,1
24.57470833,93.13897222,1
24.57151389,93.141725,1
24.56917222,93.14073611,1
24.5606,93.13071389,1
24.55987778,93.12541667,1
24.08927222,93.12408611,1
24.10641389,93.12339944,1
24.10710778,93.11535444,1
24.10015917,93.10461389,1
24.11104722,93.10374167,1
24.10506389,93.09593611,1
24.10743611,93.09532222,1
24.10687222,93.08849722,1
23.24231111,93.17726667,1
23.24500833,93.17587222,1
23.24454722,93.17027222,1
23.20960722,93.13104722,1
23.21068583,93.1212325,1
23.49216111,93.23695,1
23.504575,93.23805,1
24.15364444,93.02183611,1
24.15817222,93.02488611,1
24.23419444,93.02469167,1
24.32836667,93.00923056,1
24.40520278,93.06672222,1
24.4259,93.13580556,1
24.44347778,93.15817778,1
24.44857778,93.15738611,1
24.65409167,93.204625,1
24.65018056,93.20256667,1
24.6273,93.20404444,1
24.62604722,93.22583889,1
24.58605,93.21056389,1
24.577475,93.19105,1
24.56062778,93.18938889,1
24.5716,93.17273056,1
24.56925833,93.177275,1
24.57296389,93.17700556,1
24.5768,93.106075,1
24.526075,93.05379167,1
24.458325,93.09439167,1
23.57722222,92.71222222,1
23.692391,92.723348,1
23.6868033,92.7251987,1
23.7002691,92.7181685,1
23.74247,92.705587,1
23.729422,92.716596,1
23.717553,92.716826,1
23.71577,92.713172,1
23.730243,92.75603,1
23.75024,92.736662,1
23.758901,92.730863,1
23.755925,92.726753,1
23.745802,92.717053,1
23.605091,92.72184,1
23.581766,92.713413,1
23.469247,92.744068,1
23.410771,92.753123,1
23.367366,92.767304,1
23.353485,92.780193,1
23.350187,92.778852,1
23.341022,92.776761,1
23.339144,92.786128,1
23.336229,92.787113,1
23.313871,92.792739,1
23.315355,92.790619,1
23.316491,92.788798,1
23.239637,92.748175,1
23.239077,92.745631,1
23.239137,92.744468,1
23.239797,92.744214,1
23.238785,92.744224,1
23.235716,92.744499,1
23.214239,92.740856,1
23.203253,92.735838,1
23.200475,92.735007,1
23.195661,92.73562,1
23.194007,92.734654,1
23.193468,92.734849,1
23.183856,92.735346,1
23.182152,92.734299,1
23.181806,92.736868,1
23.18077,92.735789,1
23.173606,92.739793,1
23.150939,92.748258,1
23.140846,92.751229,1
23.1351,92.748694,1
23.134009,92.746247,1
23.132082,92.746268,1
23.114694,92.743931,1
23.114225,92.746024,1
23.111824,92.745097,1
23.015005,92.765065,1
23.022804,92.755698,1
22.973735,92.725975,1
22.529731,92.896699,1
22.519716,92.891037,1
22.48765,92.886806,1
22.404215,92.951647,1
22.444376,92.947323,1
22.491822,92.970252,1
22.491,92.97076,1
22.469737,93.100868,1
22.437107,92.946912,1
22.54735,92.882032,1
22.641087,92.867635,1
22.660692,92.855602,1
22.688472,92.842907,1
22.702165,92.836523,1
22.706999,92.841597,1
22.745387,92.841543,1
22.788323,92.833817,1
22.793307,92.819831,1
22.866131,92.772713,1
22.903567,92.758702,1
22.903454,92.760096,1
22.904615,92.75705,1
22.922528,92.752404,1
22.895235,92.747812,1
22.88042,92.821692,1
22.892426,92.822937,1
22.902089,92.879909,1
22.967715,92.925677,1
22.971217,92.925544,1
22.969582,92.925917,1
23.077813,92.89844,1
23.081023,92.897247,1
23.084343,92.898597,1
23.170678,92.899334,1
23.180345,92.900082,1
23.187383,92.89826,1
23.187762,92.898034,1
23.188273,92.898879,1
23.193401,92.900218,1
23.198119,92.899566,1
23.223594,92.914767,1
23.225227,92.912496,1
23.32201,92.85822,1
23.322039,92.859147,1
23.319156,92.857722,1
23.317543,92.858683,1
23.318568,92.852294,1
23.323423,92.860926,1
23.319412,92.855415,1
23.319184,92.856725,1
23.309286,92.850807,1
23.10112,92.852784,1
23.309914,92.853522,1
23.315273,92.856524,1
23.311529,92.85443,1
23.31637,92.854172,1
23.310074,92.858498,1
23.309295,92.860017,1
23.308629,92.860039,1
23.308778,92.858357,1
23.300837,92.855693,1
23.300787,92.853572,1
23.305323,92.852358,1
23.30554,92.854877,1
23.304746,92.862109,1
23.298928,92.857435,1
23.310846,92.858915,1
23.311335,92.858026,1
23.307089,92.854209,1
23.3057,92.852802,1
23.307093,92.856289,1
23.307524,92.857678,1
23.305939,92.857538,1
23.303906,92.853173,1
23.301381,92.853078,1
23.299628,92.855609,1
23.298137,92.857412,1
23.293453,92.858089,1
23.293873,92.858395,1
23.298166,92.858694,1
23.346456,92.851511,1
23.3466,92.854847,1
23.291103,92.864843,1
23.301587,92.868485,1
23.313996,92.863984,1
23.321016,92.861601,1
23.3228,92.862406,1
23.286141,92.868152,1
23.281219,92.869608,1
23.274148,92.871011,1
23.272548,92.874296,1
23.271227,92.874544,1
23.270548,92.877577,1
23.67701,92.87895,1
23.243855,92.905242,1
23.286735,92.85703,1
23.284565,92.857096,1
23.281443,92.840145,1
23.280947,92.8367,1
23.288276,92.830821,1
23.293863,92.741368,1
23.295774,92.740012,1
23.30265,92.742945,1
23.307135,92.707624,1
23.306409,92.706083,1
23.306012,92.704212,1
23.300291,92.69577,1
23.299806,92.694901,1
23.299312,92.692614,1
23.297521,92.689449,1
23.30374,92.672816,1
23.304123,92.671521,1
23.306105,92.671296,1
23.306338,92.666573,1
23.32044,92.643229,1
23.301901,92.649401,1
23.246611,92.655112,1
23.2388,92.636923,1
23.234538,92.637234,1
23.206413,92.632701,1
23.197283,92.632661,1
23.174558,92.612556,1
23.1739,92.611378,1
23.173258,92.611929,1
23.17252,92.611434,1
23.172659,92.611828,1
23.198272,92.589291,1
23.198961,92.590043,1
23.199095,92.586671,1
23.199415,92.585883,1
23.200105,92.584517,1
23.200655,92.5813,1
23.201843,92.579666,1
23.202247,92.57903,1
23.203107,92.577972,1
23.203903,92.576807,1
23.204282,92.576174,1
23.204481,92.575792,1
23.205193,92.574684,1
23.214589,92.572672,1
23.212919,92.558022,1
23.207082,92.509726,1
23.195616,92.546251,1
23.19796,92.543304,1
23.190022,92.554302,1
23.21035,92.539589,1
23.208921,92.541174,1
23.208823,92.53749,1
23.206239,92.491221,1
23.20549,92.543278,1
23.219631,92.563324,1
23.204981,92.534603,1
23.206253,92.533605,1
23.209857,92.500587,1
23.206239,92.491221,1
23.199961,92.488796,1
23.17824,92.491031,1
23.180969,92.488193,1
23.180354,92.486971,1
23.182466,92.487731,1
23.204706,92.533825,1
23.251004,92.63667,1
23.234898,92.911307,1
23.225619,92.924909,1
23.223807,92.944448,1
23.21795,92.998007,1
23.217324,92.99812,1
23.19917,93.000199,1
23.1915,93.011024,1
23.183361,93.066742,1
23.241722,93.098254,1
23.229765,93.127521,1
23.2066,93.148665,1
23.197704,93.163019,1
23.198136,93.166988,1
23.177311,93.198157,1
23.148209,93.321183,1
23.14788,93.323791,1
23.486306,93.220639,1
23.544052,93.155591,1
23.545766,93.147931,1
23.5266,93.192968,1
23.667553,92.89259,1
23.527592,92.984969,1
23.700835,92.877449,1
23.760466,92.848969,1
23.807952,92.834037,1
24.285871,92.94599,1
24.288014,92.946017,1
24.354658,92.925511,1
24.365715,92.930137,1
23.747519,92.853155,1
22.82104167,92.63873333,1
23.65701389,93.02799167,1
23.74035833,92.71311667,1
22.87355833,92.75595278,1
23.72949444,92.77544444,1
24.80375556,92.733375,1
22.87355833,92.75595278,1
24.27899722,92.642375,1
24.73197222,92.75988889,1
23.70166667,92.71944444,1
23.74190833,92.74161389,1
23.68416667,92.85708333,1
23.71688889,92.72083333,1
23.74150833,92.70785833,1
23.92322222,92.49222222,1
22.49086111,92.98086111,1
22.48541667,92.98238889,1
23.88591667,93.20961111,1
23.70213889,92.71822222,1
23.60722222,92.72505556,1
23.60722222,92.72505556,1
23.60830556,92.85058333,1
23.61372222,92.85188889,1
23.2034,92.7379,1
23.2029,92.7371,1
23.2029,92.7369,1
23.2028,92.7368,1
23.47,92.7215,1
23.4688,92.7208,1
23.4672,92.7193,1
23.4731,92.7119,1
23.4761,92.7066,1
23.4785,92.7043,1
23.4785,92.7041,1
23.4807,92.7025,1
23.4855,92.7033,1
23.4912,92.7055,1
23.4946,92.7044,1
23.499713,92.7015,1
23.500156,92.701436,1
23.504006,92.699247,1
23.239287,92.74818,1
23.237356,92.744978,1
23.233349,92.744075,1
23.230114,92.740067,1
23.229731,92.73968,1
23.226843,92.740266,1
23.225357,92.74039,1
23.206029,92.740123,1
23.204595,92.73861,1
23.202738,92.736174,1
23.202224,92.736123,1
23.202096,92.73698,1
23.201584,92.736877,1
23.201447,92.736703,1
23.201281,92.735108,1
23.201335,92.734857,1
23.201614,92.734453,1
23.201759,92.734328,1
23.200073,92.734654,1
23.199924,92.73481,1
23.198568,92.734368,1
23.197825,92.73502,1
23.197177,92.735661,1
23.196642,92.735456,1
23.193237,92.734819,1
23.191775,92.734778,1
23.191747,92.73459,1
23.189242,92.734475,1
23.187473,92.734547,1
23.188245,92.734327,1
23.187661,92.735055,1
23.18675,92.735178,1
23.186501,92.735632,1
23.186296,92.7356,1
23.186133,92.735682,1
23.184091,92.738895,1
23.185555,92.736061,1
23.185396,92.736019,1
23.18351,92.735641,1
23.183268,92.736695,1
23.181667,92.736374,1
23.17884,92.736546,1
23.174341,92.740855,1
23.176777,92.738013,1
23.170376,92.739585,1
23.170205,92.73929,1
23.16864,92.740342,1
23.168362,92.74061,1
23.165872,92.741435,1
23.164812,92.743396,1
23.164443,92.742682,1
23.164169,92.74339,1
23.163136,92.7444,1
23.162899,92.744032,1
23.160443,92.743261,1
23.160357,92.743677,1
23.160261,92.74337,1
23.157803,92.743652,1
23.157418,92.744221,1
23.155456,92.744778,1
23.152289,92.746243,1
23.151833,92.746339,1
23.151191,92.747211,1
23.14968,92.749277,1
23.149588,92.749562,1
23.149163,92.750431,1
23.149094,92.750808,1
23.147798,92.749742,1
23.144687,92.750609,1
23.143591,92.749751,1
23.141589,92.751435,1
23.141474,92.750577,1
23.141077,92.75109,1
23.139887,92.751646,1
23.14016,92.75191,1
23.1378,92.749869,1
23.137565,92.747197,1
23.136964,92.74724,1
23.135979,92.747589,1
23.135813,92.74814,1
23.134961,92.747843,1
23.132035,92.745362,1
23.131844,92.744715,1
23.131999,92.744413,1
23.130578,92.743046,1
23.129048,92.742692,1
23.127505,92.740257,1
23.125686,92.740507,1
23.125271,92.740646,1
23.123517,92.739803,1
23.121323,92.741086,1
23.119722,92.742868,1
23.119344,92.742996,1
23.119163,92.743039,1
23.116585,92.745325,1
23.118272,92.742799,1
23.11239,92.745417,1
23.11349,92.745057,1
23.113126,92.74564,1
23.112284,92.746288,1
23.108018,92.746279,1
23.10565,92.745979,1
23.104623,92.747711,1
23.104711,92.747784,1
23.103993,92.74869,1
23.10357,92.748737,1
23.100785,92.751508,1
23.099615,92.752199,1
23.098261,92.751461,1
23.09459,92.753733,1
23.092076,92.752286,1
23.091619,92.752299,1
23.089822,92.751916,1
23.08373,92.757679,1
23.082149,92.758285,1
23.074255,92.76222,1
23.07006,92.764514,1
23.069585,92.765797,1
23.067473,92.767201,1
23.065772,92.767979,1
23.06533,92.768329,1
23.063838,92.769004,1
23.061745,92.770105,1
23.056424,92.772983,1
23.054573,92.772578,1
23.050965,92.772524,1
23.047367,92.772849,1
23.046442,92.772974,1
23.045557,92.772557,1
23.046939,92.772748,1
23.044434,92.772583,1
23.04345,92.772408,1
23.040669,92.772823,1
23.040051,92.773327,1
23.038879,92.773703,1
23.502513,92.697754,1
23.725778,91.645694,1
25.5,93.67,1
25.51,93.7,1
25.51,93.7,1
25.51,93.71,1
25.51,93.71,1
25.51,93.72,1
25.51,93.67,1
25.51,93.67,1
25.51,93.67,1
25.51,93.67,1
25.51,93.67,1
25.51,93.68,1
25.51,93.68,1
25.52,93.73,1
25.52,93.72,1
25.526,93.766,1
25.53,93.74,1
25.531,93.762,1
25.53633,94.23894,1
25.538,94.135,1
25.54,93.74,1
25.543,94.357,1
25.546,94.274,1
25.546,94.27,1
25.548,94.188,1
25.54831,94.19192,1
25.549,94.286,1
25.552,94.149,1
25.552,94.36,1
25.552,94.362,1
25.552,94.289,1
25.553,94.148,1
25.554,94.148,1
25.55408,94.23669,1
25.55697,94.15322,1
25.559,94.284,1
25.562,94.168,1
25.56292,94.14544,1
25.563,94.165,1
25.563,94.147,1
25.563,94.14,1
25.56544,94.17208,1
25.566,94.258,1
25.566,94.168,1
25.566,94.26,1
25.569,94.283,1
25.569,93.872,1
25.57,93.871,1
25.57086,94.17047,1
25.571,94.253,1
25.571,94.166,1
25.571,93.871,1
25.572,94.168,1
25.572,93.787,1
25.57244,94.17178,1
25.574,94.332,1
25.575,93.777,1
25.576,94.351,1
25.576,93.783,1
25.576,93.878,1
25.578,93.805,1
25.579,93.87,1
25.58194,94.35,1
25.586,94.288,1
25.588,94.292,1
25.594,94.314,1
25.598,94.31,1
25.598,93.848,1
25.607,94.321,1
25.61,94.139,1
25.61092,94.20064,1
25.61275,94.21517,1
25.614,94.493,1
25.615,93.944,1
25.61597,94.09208,1
25.616,94.484,1
25.617,93.941,1
25.619,94.206,1
25.62,94.332,1
25.62067,94.21483,1
25.62067,94.21483,1
25.621,94.11806,1
25.621,94.212,1
25.621,94.335,1
25.62153,94.19439,1
25.622,94.206,1
25.623,94.113,1
25.623,94.354,1
25.623,94.336,1
25.624,94.206,1
25.624,94.361,1
25.624,94.348,1
